-1.0, 3.0
-1.1501792791092658, 2.793549726363464
-1.2915732354831926, 2.599564480381899
-1.4246853991188062, 2.417306192888514
-1.549989325062793, 2.2460806538671827
-1.667930374137146, 2.085234906659636
-1.7789273878653782, 1.934154796991572
-1.8833742638851982, 1.7922626676193643
-1.9816414377600775, 1.659015189945573
-2.07407727675086, 1.5339013244654804
-2.16100939077816, 1.4164404023903727
-2.2427458654955177, 1.3061803212480536
-2.319576422100968, 1.2026958476888259
-2.39177350823974, 1.105587021127503
-2.4595933240921846, 1.0144776522304495
-2.5232767874977915, 0.9290139106125901
-2.583050441737371, 0.8488629964441273
-2.639127309380254, 0.7737118909816119
-2.6917076954009738, 0.7032661813342075
-2.740979942579498, 0.637248955054591
-2.787121142019996, 0.5753997604059728
-2.8302978014547024, 0.5174736284032017
-2.8706664738409993, 0.4632401529577491
-2.9083743486108284, 0.4124826256744306
-2.9435598077913827, 0.36499722205281937
-2.9763529490841854, 0.32059223603923126
-3.0068760778656722, 0.27908736005661167
-3.035244169955746, 0.240313007810331
-3.0615653068910778, 0.20410967732843008
-3.0859410853367377, 0.17032735184585296
-3.1084670021726755, 0.13882493628423007
-3.1292328167002963, 0.10946972721236177
-3.1483228913284913, 0.08213691429820266
-3.1658165120177353, 0.05670911138133205
-3.181788189684887, 0.033075915406059045
-3.196307943699879, 0.011133491559869394
-3.209441568538275, -0.009215816939732103
-3.2212508845904577, -0.028063855874426807
-3.2317939740687565, -0.045497005247770436
-3.241125402897887, -0.061596503996961954
-3.249296429421486, -0.07643875541231476
-3.256355200708034, -0.0900956144106496
-3.2623469371929263, -0.10263465774072789
-3.267314106349683, -0.11411943813478945
-3.2712965860421033, -0.12460972336000978
-3.2743318181704564, -0.13416172106702273
-3.276454953188372, -0.14282829027935182
-3.277698986032827, -0.150659140317458
-3.2780948839774027, -0.15770101790395516
-3.27767170688868, -0.16399788315218872
-3.276456720337118, -0.1695910750986541
-3.274475501986963, -0.17451946740048943
-3.271752041664489, -0.1788196147823685
-3.26830883548017, -0.182525890782402
-3.26416697435805, -0.1856706173140023
-3.259346227304598, -0.18828418652995166
-3.2538651197295922, -0.19039517544602574
-3.2477410071130044, -0.19203045375435118
-3.240990144294392, -0.19321528523111692
-3.2336277506448794, -0.19397342311922028
-3.2256680713663517, -0.1943271998438166
-3.217124435147957, -0.19429761139747304
-3.2080093083963384, -0.1939043967116228
-3.1983343462431595, -0.19316611231220032
-3.188110440521391, -0.19210020253963941
-3.1773477648904564, -0.19072306559677005
-3.1660558172796276, -0.18905011567249186
-3.1542434598089986, -0.18709584137437552
-3.1419189563379026, -0.1848738606894902
-3.129090007781733, -0.1823969726797266
-3.1157637853297486, -0.17967720610562993
-3.101946961688572, -0.17672586516122957
-3.087645740468683, -0.17355357249151063
-3.072865883824226, -0.17017030965397462
-3.0576127384499174, -0.1665854551761437
-3.0418912600326515, -0.1628078203518413
-3.0257060362496175, -0.15884568291059573
-3.0090613083992834, -0.15470681868653133
-2.9919609917464673, -0.1503985314056037
-2.9744086946578974, -0.14592768070297443
-2.9564077366001142, -0.14130070847567808
-2.9379611650673123, -0.13652366366948707
-2.9190717715026886, -0.13160222559300366
-2.899742106273095, -0.1265417258464809
-2.879974492753243, -0.12134716894767597
-2.8597710405723586, -0.1160232517321491
-2.8391336580730475, -0.11057438160082202
-2.818064064029174, -0.10500469368328387
-2.796563798666778, -0.0993180669812632
-2.7746342340294285, -0.09351813955285744
-2.7522765837269727, -0.08760832279451135
-2.729491912104298, -0.08159181487434983
-2.70628114286458, -0.07547161336728561
-2.6826450671794078, -0.06925052713932678
-2.6585843513162857, -0.06293118752569123
-2.634099543812173, -0.05651605884468498
-2.6091910822200326, -0.05000744828680867
-2.5838592994537595, -0.043407515216211445
-2.558104429755342, -0.03671827991940639
-2.5319266143067045, -0.029941631834087302
-2.505325906507331, -0.02307933728893513
