-1.0, 3.0
-1.1502153, 2.79349702
-1.2916409968516, 2.59946533131504
-1.4247810020720504, 2.4171663064903823
-1.550109222001277, 2.245905221453853
-1.6680713407726686, 2.085028646437668
-1.7790864973243399, 1.933921991953435
-1.8835488627478665, 1.7920072006057794
-1.9818291238972643, 1.6587405760776575
-2.074275878829004, 1.5336107411354711
-2.1612169493127946, 1.4161367169865604
-2.242960615341475, 1.3058661167773056
-2.3197967762754734, 1.2023734464486573
-2.3919980429818133, 1.1052585065690248
-2.4598207650685486, 1.0141448891436082
-2.5235059970717852, 0.9286785637558886
-2.5832804072232385, 0.8485265477324146
-2.639357132210662, 0.7733756553375257
-2.6919365811406997, 0.702931321301396
-2.741207191722973, 0.6369164942638967
-2.7873461415148113, 0.5750705959792983
-2.830520016897296, 0.5171485423737573
-2.870885442294567, 0.4629198227797822
-2.9085896719990725, 0.41216763389031963
-2.9437711468250196, 0.3646880651805659
-2.976560017680228, 0.32028933273886606
-3.007078638022365, 0.27879105862982906
-3.03544202704871, 0.2400235930837581
-3.0617583053587034, 0.20382737696730055
-3.086129104725173, 0.17005234214147327
-3.1086499535129137, 0.13855734745548112
-3.1294106391918532, 0.10920964825855406
-3.1484955493060354, 0.08188439743788432
-3.165983992178749, 0.05646417610912102
-3.1819504985580513, 0.032838552197221316
-3.196465105335358, 0.010903665250181886
-3.209593622402472, -0.0094381640733247
-3.221397883649098, -0.02827880130873674
-3.231935983043345, -0.04570464366199996
-3.2412624966817103, -0.06179694495479781
-3.2494286916423514, -0.07663212125874762
-3.2564827224259005, -0.09028203836618434
-3.262469815721472, -0.10281428217695249
-3.2674324441916767, -0.11429241301647845
-3.271410489929218, -0.12477620484005993
-3.2744413981988743, -0.13432187022155842
-3.2765603220421813, -0.14298227197130356
-3.2778002582878334, -0.15080712217781211
-3.2781921754785412, -0.15784316942070276
-3.277765134194735, -0.16413437485777216
-3.2765464002269553, -0.16972207784742174
-3.27456155102192, -0.17464515172833128
-3.271834575801997, -0.17894015034131716
-3.2683879697340603, -0.1826414458435511
-3.2642428225013633, -0.1857813583326197
-3.259418901611045, -0.18839027776715123
-3.253934730750121, -0.19049677864181186
-3.2478076634842146, -0.1921277278472662
-3.2410539525758013, -0.193308386120108
-3.2336888151822882, -0.19406250346369794
-3.225726494178781, -0.19441240889820688
-3.2171803158358396, -0.19437909487687013
-3.208062744068836, -0.19398229668543032
-3.198385431462657, -0.1932405671229092
-3.1881592672633867, -0.19217134674413075
-3.1773944225172084, -0.19079102992775274
-3.1661003925260682, -0.18911502701788965
-3.15428603677955, -0.18715782277266615
-3.1419596165129478, -0.18493303133917383
-3.129128830032606, -0.18245344796126092
-3.115800845941208, -0.1797310976143167
-3.1019823343878183, -0.17677728074967383
-3.0876794964600585, -0.17360261632039903
-3.072898091828823, -0.1702170822500338
-3.0576434647493884, -0.1666300534962465
-3.041920568516578, -0.16285033785232547
-3.025733988465867, -0.15888620962094943
-3.009087963606827, -0.15474544128668136
-2.9919864069701876, -0.15043533330611858
-2.974432924744967, -0.14596274212756272
-2.9564308342775623, -0.14133410654542614
-2.9379831810004395, -0.13655547248833816
-2.919092754354025, -0.13163251633403356
-2.899762102761634, -0.12657056683857337
-2.879993547713705, -0.12137462576224613
-2.8597891970142766, -0.1160493872696028
-2.8391509572394833, -0.11059925617647663
-2.8180805454549027, -0.10502836511250893
-2.7965795002357923, -0.09934059066363042
-2.7746491920316454, -0.09353956855511716
-2.752290832914026, -0.0876287079322378
-2.729505485744334, -0.0816112047921204
-2.706294072795969, -0.0754900546172801
-2.6826573838633134, -0.06926806425825126
-2.658596083888035, -0.06294786310994811
-2.6341107201313827, -0.056531913623726206
-2.6092017289194636, -0.050022521194622346
-2.583869441986868, -0.04342184346090489
-2.5581140924425134, -0.03673189905085944
-2.5319358203801547, -0.029954575809659347
-2.5053346781546764, -0.023091638537218493
